rating	family	certification	fantasy	writers_summary	year	id	biography	votes	directors_summary	cast_summary	title	sci_fi	crime	romance	music	comedy	type	war	horror	adventure	freq	thriller	mystery	creators	drama	history	action	runtime	western
6.7	0	PG-13	0	[<Person: u'Tony Gilroy' (u'nm0006904')>, <Person: u'Dan Gilroy' (u'nm0319659')>]	2012	tt1194173	0	235788	[<Person: u'Tony Gilroy' (u'nm0006904')>]	[<Person: u'Jeremy Renner' (u'nm0719637')>, <Person: u'Rachel Weisz' (u'nm0001838')>, <Person: u'Edward Norton' (u'nm0001570')>, <Person: u'Scott Glenn' (u'nm0001277')>]	The Bourne Legacy	0	0	1	0	0	feature	0	0	1	7	1	1	[]	0	0	1	8100	0
6.9	1	PG	1	[<Person: u'Ann Peacock' (u'nm0668754')>, <Person: u'Andrew Adamson' (u'nm0011470')>]	2005	tt0363771	0	292228	[<Person: u'Andrew Adamson' (u'nm0011470')>]	[<Person: u'Tilda Swinton' (u'nm0842770')>, <Person: u'Georgie Henley' (u'nm1670137')>, <Person: u'William Moseley' (u'nm0608440')>, <Person: u'Skandar Keynes' (u'nm1342727')>]	The Chronicles of Narnia: The Lion, the Witch and the Wardrobe	0	0	0	0	0	feature	0	0	1	4	0	0	[]	0	0	0	8580	0
8.2	0	R	0	[<Person: u'Sean Penn' (u'nm0000576')>, <Person: u'Jon Krakauer' (u'nm1040556')>]	2007	tt0758758	1	437615	[<Person: u'Sean Penn' (u'nm0000576')>]	[<Person: u'Emile Hirsch' (u'nm0386472')>, <Person: u'Vince Vaughn' (u'nm0000681')>, <Person: u'Catherine Keener' (u'nm0001416')>, <Person: u'Marcia Gay Harden' (u'nm0001315')>]	Into the Wild	0	0	0	0	0	feature	0	0	1	23	0	0	[]	1	0	0	8880	0
7.9	0	R	0	[<Person: u'Scott Silver' (u'nm0798788')>, <Person: u'Paul Tamasy' (u'nm0848496')>]	2010	tt0964517	1	280693	[<Person: u'David O. Russell' (u'nm0751102')>]	[<Person: u'Mark Wahlberg' (u'nm0000242')>, <Person: u'Christian Bale' (u'nm0000288')>, <Person: u'Amy Adams' (u'nm0010736')>, <Person: u'Melissa Leo' (u'nm0502425')>]	The Fighter	0	0	0	0	0	feature	0	0	0	5	0	0	[]	1	1	0	6960	0
7.1	0	R	0	[<Person: u'Paul Thomas Anderson' (u'nm0000759')>]	2012	tt1560747	0	107950	[<Person: u'Paul Thomas Anderson' (u'nm0000759')>]	[<Person: u'Philip Seymour Hoffman' (u'nm0000450')>, <Person: u'Joaquin Phoenix' (u'nm0001618')>, <Person: u'Amy Adams' (u'nm0010736')>, <Person: u'Jesse Plemons' (u'nm0687146')>]	The Master	0	0	0	0	0	feature	0	0	0	17	0	0	[]	1	0	0	8640	0
8	0	R	0	[<Person: u'Spike Jonze' (u'nm0005069')>]	2013	tt1798709	0	366923	[<Person: u'Spike Jonze' (u'nm0005069')>]	[<Person: u'Joaquin Phoenix' (u'nm0001618')>, <Person: u'Amy Adams' (u'nm0010736')>, <Person: u'Scarlett Johansson' (u'nm0424060')>, <Person: u'Rooney Mara' (u'nm1913734')>]	Her	1	0	1	0	0	feature	0	0	0	26	0	0	[]	1	0	0	7560	0
8	0	PG	0	[<Person: u'Peter Benchley' (u'nm0001940')>, <Person: u'Carl Gottlieb' (u'nm0331956')>]	1975	tt0073195	0	422416	[<Person: u'Steven Spielberg' (u'nm0000229')>]	[<Person: u'Roy Scheider' (u'nm0001702')>, <Person: u'Robert Shaw' (u'nm0001727')>, <Person: u'Richard Dreyfuss' (u'nm0000377')>, <Person: u'Lorraine Gary' (u'nm0308882')>]	Jaws	0	0	0	0	0	feature	0	0	1	6	1	0	[]	1	0	0	7440	0
8.3	0	R	0	[<Person: u'Paul Schrader' (u'nm0001707')>]	1976	tt0075314	0	520257	[<Person: u'Martin Scorsese' (u'nm0000217')>]	[<Person: u'Robert De Niro' (u'nm0000134')>, <Person: u'Jodie Foster' (u'nm0000149')>, <Person: u'Cybill Shepherd' (u'nm0001732')>, <Person: u'Albert Brooks' (u'nm0000983')>]	Taxi Driver	0	1	0	0	0	feature	0	0	0	10	0	0	[]	1	0	0	6780	0
7.6	0	R	0	[<Person: u'Taylor Sheridan' (u'nm0792263')>]	2015	tt3397884	0	215489	[<Person: u'Denis Villeneuve' (u'nm0898288')>]	[<Person: u'Emily Blunt' (u'nm1289434')>, <Person: u'Josh Brolin' (u'nm0000982')>, <Person: u'Benicio Del Toro' (u'nm0001125')>, <Person: u'Jon Bernthal' (u'nm1256532')>]	Sicario	0	1	0	0	0	feature	0	0	0	6	1	1	[]	1	0	1	7260	0
5.8	0	PG-13	0	[<Person: u'Darren Aronofsky' (u'nm0004716')>, <Person: u'Ari Handel' (u'nm0359504')>]	2014	tt1959490	0	203588	[<Person: u'Darren Aronofsky' (u'nm0004716')>]	[<Person: u'Russell Crowe' (u'nm0000128')>, <Person: u'Jennifer Connelly' (u'nm0000124')>, <Person: u'Anthony Hopkins' (u'nm0000164')>, <Person: u'Emma Watson' (u'nm0914612')>]	Noah	0	0	0	0	0	feature	0	0	1	4	0	0	[]	1	0	1	8280	0
8	0	R	0	[<Person: u'Mark Heyman' (u'nm2114730')>, <Person: u'Andres Heinz' (u'nm0374560')>]	2010	tt0947798	0	561295	[<Person: u'Darren Aronofsky' (u'nm0004716')>]	[<Person: u'Natalie Portman' (u'nm0000204')>, <Person: u'Mila Kunis' (u'nm0005109')>, <Person: u'Vincent Cassel' (u'nm0001993')>, <Person: u'Winona Ryder' (u'nm0000213')>]	Black Swan	0	0	0	0	0	feature	0	0	0	24	1	0	[]	1	0	0	6480	0
6.8	0	R	0	[<Person: u'Joe Carnahan' (u'nm0138620')>, <Person: u'Ian Mackenzie Jeffers' (u'nm2259451')>]	2011	tt1601913	0	205890	[<Person: u'Joe Carnahan' (u'nm0138620')>]	[<Person: u'Liam Neeson' (u'nm0000553')>, <Person: u'Dermot Mulroney' (u'nm0000551')>, <Person: u'Frank Grillo' (u'nm0342029')>, <Person: u'Dallas Roberts' (u'nm1316767')>]	The Grey	0	0	0	0	0	feature	0	0	1	6	1	0	[]	1	0	1	7020	0
9	0	PG-13	0	[<Person: u'Jonathan Nolan' (u'nm0634300')>, <Person: u'Christopher Nolan' (u'nm0634240')>]	2008	tt0468569	0	1715049	[<Person: u'Christopher Nolan' (u'nm0634240')>]	[<Person: u'Christian Bale' (u'nm0000288')>, <Person: u'Heath Ledger' (u'nm0005132')>, <Person: u'Aaron Eckhart' (u'nm0001173')>, <Person: u'Michael Caine' (u'nm0000323')>]	The Dark Knight	0	1	0	0	0	feature	0	0	0	25	1	0	[]	1	0	1	9120	0
8.4	0	R	0	[<Person: u'Garon Tsuchiya' (u'nm1628380')>, <Person: u'Nobuaki Minegishi' (u'nm2057405')>]	2003	tt0364569	0	366168	[<Person: u'Chan-wook Park' (u'nm0661791')>]	[<Person: u'Min-sik Choi' (u'nm0158856')>, <Person: u'Ji-tae Yu' (u'nm0949167')>, <Person: u'Hye-jeong Kang' (u'nm1367246')>, <Person: u'Dae-han Ji' (u'nm1203041')>]	Oldboy	0	0	0	0	0	feature	0	0	0	8	1	1	[]	1	0	0	7200	0
8.5	1	G	0	[<Person: u'Irene Mecchi' (u'nm0575293')>, <Person: u'Jonathan Roberts' (u'nm0731271')>]	1994	tt0110357	0	663019	[<Person: u'Roger Allers' (u'nm0021249')>, <Person: u'Rob Minkoff' (u'nm0591450')>]	[<Person: u'Matthew Broderick' (u'nm0000111')>, <Person: u'Jeremy Irons' (u'nm0000460')>, <Person: u'James Earl Jones' (u'nm0000469')>, <Person: u'Whoopi Goldberg' (u'nm0000155')>]	The Lion King	0	0	0	0	0	feature	0	0	1	5	0	0	[]	1	0	0	5340	0
6.8	0	PG-13	1	[<Person: u'Terry Gilliam' (u'nm0000416')>, <Person: u'Charles McKeown' (u'nm0571650')>]	2009	tt1054606	0	127662	[<Person: u'Terry Gilliam' (u'nm0000416')>]	[<Person: u'Christopher Plummer' (u'nm0001626')>, <Person: u'Lily Cole' (u'nm2178959')>, <Person: u'Heath Ledger' (u'nm0005132')>, <Person: u'Andrew Garfield' (u'nm1940449')>]	The Imaginarium of Doctor Parnassus	0	0	0	0	0	feature	0	0	1	4	0	1	[]	0	0	0	7380	0
7.6	0	R	0	[<Person: u'David Hare' (u'nm0002376')>, <Person: u'Bernhard Schlink' (u'nm0772384')>]	2008	tt0976051	0	192858	[<Person: u'Stephen Daldry' (u'nm0197636')>]	[<Person: u'Kate Winslet' (u'nm0000701')>, <Person: u'Ralph Fiennes' (u'nm0000146')>, <Person: u'Bruno Ganz' (u'nm0004486')>, <Person: u'David Kross' (u'nm1269088')>]	The Reader	0	0	1	0	0	feature	0	0	0	4	0	0	[]	1	0	0	7440	0
8.1	1	G	0	[<Person: u'Stephen P. Lindsey' (u'nm2124742')>, <Person: u'Kaneto Shind\xf4' (u'nm0793881')>]	2009	tt1028532	0	162718	[<Person: u'Lasse Hallstr\xf6m' (u'nm0002120')>]	[<Person: u'Richard Gere' (u'nm0000152')>, <Person: u'Joan Allen' (u'nm0000260')>, <Person: u'Cary-Hiroyuki Tagawa' (u'nm0846480')>, <Person: u'Sarah Roemer' (u'nm2105255')>]	Hachi: A Dog's Tale	0	0	0	0	0	feature	0	0	0	7	0	0	[]	1	0	0	5580	0
8.1	0	PG-13	0	[<Person: u'Joss Whedon' (u'nm0923736')>, <Person: u'Zak Penn' (u'nm0672015')>]	2012	tt0848228	0	1016899	[<Person: u'Joss Whedon' (u'nm0923736')>]	[<Person: u'Robert Downey Jr.' (u'nm0000375')>, <Person: u'Chris Evans' (u'nm0262635')>, <Person: u'Scarlett Johansson' (u'nm0424060')>, <Person: u'Jeremy Renner' (u'nm0719637')>]	The Avengers	1	0	0	0	0	feature	0	0	0	39	0	0	[]	0	0	1	8580	0
8.1	0	PG-13	0	[<Person: u'James Gunn' (u'nm0348181')>, <Person: u'Nicole Perlman' (u'nm2270979')>]	2014	tt2015381	0	708025	[<Person: u'James Gunn' (u'nm0348181')>]	[<Person: u'Chris Pratt' (u'nm0695435')>, <Person: u'Vin Diesel' (u'nm0004874')>, <Person: u'Bradley Cooper' (u'nm0177896')>, <Person: u'Zoe Saldana' (u'nm0757855')>]	Guardians of the Galaxy	1	0	0	0	0	feature	0	0	1	15	0	0	[]	0	0	1	7260	0
6.3	1	PG	1	[<Person: u'Leo Benvenuti' (u'nm1080144')>, <Person: u'Steve Rudnick' (u'nm0748874')>]	1996	tt0117705	0	114751	[<Person: u'Joe Pytka' (u'nm0701592')>]	[<Person: u'Michael Jordan' (u'nm0003044')>, <Person: u'Wayne Knight' (u'nm0001431')>, <Person: u'Theresa Randle' (u'nm0005337')>, <Person: u'Manner Washington' (u'nm0913502')>]	Space Jam	1	0	0	0	1	feature	0	0	1	4	0	0	[]	0	0	0	5280	0
8.6	0	R	0	[<Person: u'Thomas Harris' (u'nm0365383')>, <Person: u'Ted Tally' (u'nm0848217')>]	1991	tt0102926	0	911228	[<Person: u'Jonathan Demme' (u'nm0001129')>]	[<Person: u'Jodie Foster' (u'nm0000149')>, <Person: u'Anthony Hopkins' (u'nm0000164')>, <Person: u'Lawrence A. Bonney' (u'nm0095029')>, <Person: u'Kasi Lemmons' (u'nm0501435')>]	The Silence of the Lambs	0	1	0	0	0	feature	0	0	0	15	1	0	[]	1	0	0	7080	0
7.5	0	PG-13	0	[<Person: u'Richard Glatzer' (u'nm0322144')>, <Person: u'Wash Westmoreland' (u'nm0922903')>]	2014	tt3316960	0	90121	[<Person: u'Richard Glatzer' (u'nm0322144')>, <Person: u'Wash Westmoreland' (u'nm0922903')>]	[<Person: u'Julianne Moore' (u'nm0000194')>, <Person: u'Alec Baldwin' (u'nm0000285')>, <Person: u'Kristen Stewart' (u'nm0829576')>, <Person: u'Kate Bosworth' (u'nm0098378')>]	Still Alice	0	0	0	0	0	feature	0	0	0	4	0	0	[]	1	0	0	6060	0
8.6	1	PG	1	[<Person: u'Hayao Miyazaki' (u'nm0594503')>]	2001	tt0245429	0	431761	[<Person: u'Hayao Miyazaki' (u'nm0594503')>]	[<Person: u'Daveigh Chase' (u'nm0153738')>, <Person: u'Suzanne Pleshette' (u'nm0687189')>, <Person: u'Miyu Irino' (u'nm0997115')>, <Person: u'Rumi Hiiragi' (u'nm0383708')>]	Spirited Away	0	0	0	0	0	feature	0	0	1	9	0	0	[]	0	0	0	7500	0
7.4	0	R	0	[<Person: u'Mark Boal' (u'nm1676793')>]	2012	tt1790885	0	219804	[<Person: u'Kathryn Bigelow' (u'nm0000941')>]	[<Person: u'Jessica Chastain' (u'nm1567113')>, <Person: u'Joel Edgerton' (u'nm0249291')>, <Person: u'Chris Pratt' (u'nm0695435')>, <Person: u'Mark Strong' (u'nm0835016')>]	Zero Dark Thirty	0	0	0	0	0	feature	0	0	0	28	1	0	[]	1	1	0	9420	0
6.2	0	R	0	[<Person: u'Chris Henchy' (u'nm0376260')>, <Person: u'Shawn Harwell' (u'nm3347197')>]	2012	tt1790886	0	108129	[<Person: u'Jay Roach' (u'nm0005366')>]	[<Person: u'Will Ferrell' (u'nm0002071')>, <Person: u'Zach Galifianakis' (u'nm0302108')>, <Person: u'Jason Sudeikis' (u'nm0837177')>, <Person: u'Dylan McDermott' (u'nm0001518')>]	The Campaign	0	0	0	0	1	feature	0	0	0	7	0	0	[]	0	0	0	5100	0
7.3	0	NC-17	0	[<Person: u'Steve McQueen' (u'nm2588606')>, <Person: u'Abi Morgan' (u'nm0604448')>]	2011	tt1723811	0	148753	[<Person: u'Steve McQueen' (u'nm2588606')>]	[<Person: u'Michael Fassbender' (u'nm1055413')>, <Person: u'Carey Mulligan' (u'nm1659547')>, <Person: u'James Badge Dale' (u'nm0197647')>, <Person: u'Lucy Walters' (u'nm3046705')>]	Shame	0	0	0	0	0	feature	0	0	0	7	0	0	[]	1	0	0	6060	0
7.2	0	R	0	[<Person: u'Michael Bacall' (u'nm0045209')>, <Person: u'Michael Bacall' (u'nm0045209')>]	2012	tt1232829	0	416349	[<Person: u'Phil Lord' (u'nm0520488')>, <Person: u'Christopher Miller' (u'nm0588087')>]	[<Person: u'Jonah Hill' (u'nm1706767')>, <Person: u'Channing Tatum' (u'nm1475594')>, <Person: u'Ice Cube' (u'nm0001084')>, <Person: u'Brie Larson' (u'nm0488953')>]	21 Jump Street	0	1	0	0	1	feature	0	0	0	18	0	0	[]	0	0	1	6540	0
8.1	0	R	0	[<Person: u'Ethan Coen' (u'nm0001053')>, <Person: u'Joel Coen' (u'nm0001054')>]	1996	tt0116282	0	464996	[<Person: u'Joel Coen' (u'nm0001054')>]	[<Person: u'William H. Macy' (u'nm0000513')>, <Person: u'Frances McDormand' (u'nm0000531')>, <Person: u'Steve Buscemi' (u'nm0000114')>, <Person: u'Peter Stormare' (u'nm0001780')>]	Fargo	0	1	0	0	0	feature	0	0	0	7	1	0	[]	1	0	0	5880	0
6.8	0	R	0	[<Person: u'Scott Derrickson' (u'nm0220600')>, <Person: u'C. Robert Cargill' (u'nm1803036')>]	2012	tt1922777	0	160542	[<Person: u'Scott Derrickson' (u'nm0220600')>]	[<Person: u'Ethan Hawke' (u'nm0000160')>, <Person: u'Juliet Rylance' (u'nm1628115')>, <Person: u'James Ransone' (u'nm0710447')>, <Person: u'Fred Dalton Thompson' (u'nm0000669')>]	Sinister	0	0	0	0	0	feature	0	1	0	6	0	1	[]	0	0	0	6600	0
7.2	1	TV-PG	1	[<Person: u'Brenda Chapman' (u'nm0152312')>, <Person: u'Mark Andrews' (u'nm0028764')>]	2012	tt1217209	0	280327	[<Person: u'Mark Andrews' (u'nm0028764')>, <Person: u'Brenda Chapman' (u'nm0152312')>]	[<Person: u'Kelly Macdonald' (u'nm0531808')>, <Person: u'Billy Connolly' (u'nm0175262')>, <Person: u'Emma Thompson' (u'nm0000668')>, <Person: u'Julie Walters' (u'nm0910278')>]	Brave	0	0	0	0	1	feature	0	0	1	20	0	0	[]	0	1	0	5580	0
9.2	0	R	0	[<Person: u'Mario Puzo' (u'nm0701374')>, <Person: u'Francis Ford Coppola' (u'nm0000338')>]	1972	tt0068646	0	1182139	[<Person: u'Francis Ford Coppola' (u'nm0000338')>]	[<Person: u'Marlon Brando' (u'nm0000008')>, <Person: u'Al Pacino' (u'nm0000199')>, <Person: u'James Caan' (u'nm0001001')>, <Person: u'Diane Keaton' (u'nm0000473')>]	The Godfather	0	1	0	0	0	feature	0	0	0	12	0	0	[]	1	0	0	10500	0
8.1	0	R	0	[<Person: u'Graham Chapman' (u'nm0001037')>, <Person: u'John Cleese' (u'nm0000092')>]	1979	tt0079470	0	278386	[<Person: u'Terry Jones' (u'nm0001402')>]	[<Person: u'Graham Chapman' (u'nm0001037')>, <Person: u'John Cleese' (u'nm0000092')>, <Person: u'Michael Palin' (u'nm0001589')>, <Person: u'Terry Gilliam' (u'nm0000416')>]	Life of Brian	0	0	0	0	1	feature	0	0	0	4	0	0	[]	0	0	0	5640	0
7.4	0	PG-13	0	[<Person: u'Justin Zackham' (u'nm0951698')>]	2007	tt0825232	0	187983	[<Person: u'Rob Reiner' (u'nm0001661')>]	[<Person: u'Jack Nicholson' (u'nm0000197')>, <Person: u'Morgan Freeman' (u'nm0000151')>, <Person: u'Sean Hayes' (u'nm0005003')>, <Person: u'Beverly Todd' (u'nm0865119')>]	The Bucket List	0	0	0	0	1	feature	0	0	1	6	0	0	[]	1	0	0	5820	0
7.4	0	PG-13	0	[<Person: u'Dan Fogelman' (u'nm1557594')>]	2011	tt1570728	0	381386	[<Person: u'Glenn Ficarra' (u'nm0275629')>, <Person: u'John Requa' (u'nm0720135')>]	[<Person: u'Steve Carell' (u'nm0136797')>, <Person: u'Ryan Gosling' (u'nm0331516')>, <Person: u'Julianne Moore' (u'nm0000194')>, <Person: u'Emma Stone' (u'nm1297015')>]	Crazy, Stupid, Love.	0	0	1	0	1	feature	0	0	0	5	0	0	[]	1	0	0	7080	0
5.7	0	PG-13	0	[<Person: u'Noah Oppenheim' (u'nm3834300')>, <Person: u'Adam Cooper' (u'nm0177836')>]	2016	tt3410834	0	56635	[<Person: u'Robert Schwentke' (u'nm0777881')>]	[<Person: u'Shailene Woodley' (u'nm0940362')>, <Person: u'Theo James' (u'nm3772243')>, <Person: u'Jeff Daniels' (u'nm0001099')>, <Person: u'Naomi Watts' (u'nm0915208')>]	Allegiant	1	0	0	0	0	feature	0	0	1	5	1	1	[]	0	0	1	7200	0
7.9	0	R	0	[<Person: u'Richard Linklater' (u'nm0000500')>]	2014	tt1065073	0	273472	[<Person: u'Richard Linklater' (u'nm0000500')>]	[<Person: u'Ellar Coltrane' (u'nm1294664')>, <Person: u'Patricia Arquette' (u'nm0000099')>, <Person: u'Ethan Hawke' (u'nm0000160')>, <Person: u'Elijah Smith' (u'nm6567391')>]	Boyhood	0	0	0	0	0	feature	0	0	0	14	0	0	[]	1	0	0	9900	0
7.8	0	R	0	[<Person: u'Steven Zaillian' (u'nm0001873')>, <Person: u'Stieg Larsson' (u'nm2297183')>]	2011	tt1568346	0	336618	[<Person: u'David Fincher' (u'nm0000399')>]	[<Person: u'Daniel Craig' (u'nm0185819')>, <Person: u'Rooney Mara' (u'nm1913734')>, <Person: u'Christopher Plummer' (u'nm0001626')>, <Person: u'Stellan Skarsg\xe5rd' (u'nm0001745')>]	The Girl with the Dragon Tattoo	0	1	0	0	0	feature	0	0	0	7	1	1	[]	1	0	0	9480	0
7.8	0	R	0	[<Person: u'Ian McEwan' (u'nm0568605')>, <Person: u'Christopher Hampton' (u'nm0358960')>]	2007	tt0783233	0	196214	[<Person: u'Joe Wright' (u'nm0942504')>]	[<Person: u'Keira Knightley' (u'nm0461136')>, <Person: u'James McAvoy' (u'nm0564215')>, <Person: u'Brenda Blethyn' (u'nm0000950')>, <Person: u'Saoirse Ronan' (u'nm1519680')>]	Atonement	0	0	1	0	0	feature	1	0	0	6	0	1	[]	1	1	0	7380	0
7.7	0	R	0	[<Person: u'Will Reiser' (u'nm1672425')>]	2011	tt1306980	0	274294	[<Person: u'Jonathan Levine' (u'nm1349522')>]	[<Person: u'Joseph Gordon-Levitt' (u'nm0330687')>, <Person: u'Seth Rogen' (u'nm0736622')>, <Person: u'Anna Kendrick' (u'nm0447695')>, <Person: u'Bryce Dallas Howard' (u'nm0397171')>]	50/50	0	0	1	0	1	feature	0	0	0	5	0	0	[]	1	0	0	6000	0
7.9	0	PG-13	0	[<Person: u'Billy Ray' (u'nm0712753')>, <Person: u'Richard Phillips' (u'nm3697679')>]	2013	tt1535109	1	330656	[<Person: u'Paul Greengrass' (u'nm0339030')>]	[<Person: u'Tom Hanks' (u'nm0000158')>, <Person: u'Barkhad Abdi' (u'nm5831542')>, <Person: u'Barkhad Abdirahman' (u'nm5831543')>, <Person: u'Catherine Keener' (u'nm0001416')>]	Captain Phillips	0	0	0	0	0	feature	0	0	0	14	1	0	[]	1	0	0	8040	0
6.8	0	PG-13	0	[<Person: u'Noah Oppenheim' (u'nm3834300')>, <Person: u'Grant Pierce Myers' (u'nm2233127')>]	2014	tt1790864	0	319989	[<Person: u'Wes Ball' (u'nm1226871')>]	[<Person: u"Dylan O'Brien" (u'nm3729721')>, <Person: u'Kaya Scodelario' (u'nm2546012')>, <Person: u'Will Poulter' (u'nm2401020')>, <Person: u'Thomas Brodie-Sangster' (u'nm1032473')>]	The Maze Runner	1	0	0	0	0	feature	0	0	0	8	1	1	[]	0	0	1	6780	0
6.7	0	R	0	[<Person: u'Richard Wenk' (u'nm0921013')>, <Person: u'Sylvester Stallone' (u'nm0000230')>]	2012	tt1764651	0	250440	[<Person: u'Simon West' (u'nm0922346')>]	[<Person: u'Sylvester Stallone' (u'nm0000230')>, <Person: u'Liam Hemsworth' (u'nm2955013')>, <Person: u'Randy Couture' (u'nm1330276')>, <Person: u'Jean-Claude Van Damme' (u'nm0000241')>]	The Expendables 2	0	0	0	0	0	feature	0	0	1	6	1	0	[]	0	0	1	6180	0
8.5	0	Approved	0	[<Person: u'John Michael Hayes' (u'nm0371088')>, <Person: u'Cornell Woolrich' (u'nm0941280')>]	1954	tt0047396	0	323920	[<Person: u'Alfred Hitchcock' (u'nm0000033')>]	[<Person: u'James Stewart' (u'nm0000071')>, <Person: u'Grace Kelly' (u'nm0000038')>, <Person: u'Wendell Corey' (u'nm0179819')>, <Person: u'Thelma Ritter' (u'nm0728812')>]	Rear Window	0	0	0	0	0	feature	0	0	0	5	1	1	[]	0	0	0	6720	0
8.3	0	R	0	[<Person: u'Gustav Hasford' (u'nm0368007')>, <Person: u'Stanley Kubrick' (u'nm0000040')>]	1987	tt0093058	0	497489	[<Person: u'Stanley Kubrick' (u'nm0000040')>]	[<Person: u'Matthew Modine' (u'nm0000546')>, <Person: u'R. Lee Ermey' (u'nm0000388')>, <Person: u"Vincent D'Onofrio" (u'nm0000352')>, <Person: u'Adam Baldwin' (u'nm0000284')>]	Full Metal Jacket	0	0	0	0	0	feature	1	0	0	6	0	0	[]	1	0	0	6960	0
7.4	0	PG-13	0	[<Person: u'Jeff Nichols' (u'nm2158772')>]	2012	tt1935179	0	138209	[<Person: u'Jeff Nichols' (u'nm2158772')>]	[<Person: u'Matthew McConaughey' (u'nm0000190')>, <Person: u'Tye Sheridan' (u'nm4446467')>, <Person: u'Jacob Lofland' (u'nm5015107')>, <Person: u'Sam Shepard' (u'nm0001731')>]	Mud	0	0	0	0	0	feature	0	0	0	12	0	0	[]	1	0	0	7800	0
7.4	0	R	0	[<Person: u'Joel Coen' (u'nm0001054')>, <Person: u'Ethan Coen' (u'nm0001053')>]	2013	tt2042568	0	99915	[<Person: u'Ethan Coen' (u'nm0001053')>, <Person: u'Joel Coen' (u'nm0001054')>]	[<Person: u'Oscar Isaac' (u'nm1209966')>, <Person: u'Carey Mulligan' (u'nm1659547')>, <Person: u'John Goodman' (u'nm0000422')>, <Person: u'Garrett Hedlund' (u'nm1330560')>]	Inside Llewyn Davis	0	0	0	1	0	feature	0	0	0	6	0	0	[]	1	0	0	6240	0
8.3	0	R	0	[<Person: u'Guy Ritchie' (u'nm0005363')>]	2000	tt0208092	0	613760	[<Person: u'Guy Ritchie' (u'nm0005363')>]	[<Person: u'Jason Statham' (u'nm0005458')>, <Person: u'Brad Pitt' (u'nm0000093')>, <Person: u'Benicio Del Toro' (u'nm0001125')>, <Person: u'Dennis Farina' (u'nm0001199')>]	Snatch	0	1	0	0	1	feature	0	0	0	5	0	0	[]	0	0	0	6120	0
9.5	0	TV-MA	1	[<Person: u'David Benioff' (u'nm1125275')>, <Person: u'D.B. Weiss' (u'nm1888967')>]	2011	tt0944947	0	1079841	[]	[<Person: u'Emilia Clarke' (u'nm3592338')>, <Person: u'Peter Dinklage' (u'nm0227759')>, <Person: u'Kit Harington' (u'nm3229685')>, <Person: u'Lena Headey' (u'nm0372176')>]	Game of Thrones	0	0	1	0	0	tv_series	0	0	1	4	0	0	[]	1	0	0	3360	0
8.2	0	TV-PG	0	[<Person: u'Margaret Mitchell' (u'nm0593565')>, <Person: u'Sidney Howard' (u'nm0397608')>]	1939	tt0031381	0	219899	[<Person: u'Victor Fleming' (u'nm0281808')>]	[<Person: u'Clark Gable' (u'nm0000022')>, <Person: u'Vivien Leigh' (u'nm0000046')>, <Person: u'Thomas Mitchell' (u'nm0593775')>, <Person: u"Barbara O'Neil" (u'nm0641966')>]	Gone with the Wind	0	0	1	0	0	feature	1	0	0	7	0	0	[]	1	1	0	14280	0
7.7	0	R	0	[<Person: u'J. Mackye Gruber' (u'nm0344259')>, <Person: u'Eric Bress' (u'nm0107774')>]	2004	tt0289879	0	364675	[<Person: u'Eric Bress' (u'nm0107774')>, <Person: u'J. Mackye Gruber' (u'nm0344259')>]	[<Person: u'Ashton Kutcher' (u'nm0005110')>, <Person: u'Amy Smart' (u'nm0005442')>, <Person: u'Melora Walters' (u'nm0001828')>, <Person: u'Elden Henson' (u'nm0711805')>]	The Butterfly Effect	1	0	0	0	0	feature	0	0	0	8	1	0	[]	0	0	0	6780	0
8	0	PG-13	0	[<Person: u'Stephen Chbosky' (u'nm0154716')>, <Person: u'Stephen Chbosky' (u'nm0154716')>]	2012	tt1659337	0	360262	[<Person: u'Stephen Chbosky' (u'nm0154716')>]	[<Person: u'Logan Lerman' (u'nm0503567')>, <Person: u'Emma Watson' (u'nm0914612')>, <Person: u'Ezra Miller' (u'nm3009232')>, <Person: u'Paul Rudd' (u'nm0748620')>]	The Perks of Being a Wallflower	0	0	1	0	0	feature	0	0	0	40	0	0	[]	1	0	0	6120	0
7.3	0	PG-13	0	[<Person: u'Woody Allen' (u'nm0000095')>]	2013	tt2334873	0	153739	[<Person: u'Woody Allen' (u'nm0000095')>]	[<Person: u'Cate Blanchett' (u'nm0000949')>, <Person: u'Alec Baldwin' (u'nm0000285')>, <Person: u'Peter Sarsgaard' (u'nm0765597')>, <Person: u'Sally Hawkins' (u'nm1020089')>]	Blue Jasmine	0	0	0	0	0	feature	0	0	0	6	0	0	[]	1	0	0	5880	0
5.9	0	PG-13	0	[<Person: u'Jon Hoeber' (u'nm0388377')>, <Person: u'Erich Hoeber' (u'nm0388375')>]	2012	tt1440129	0	205131	[<Person: u'Peter Berg' (u'nm0000916')>]	[<Person: u'Alexander Skarsg\xe5rd' (u'nm0002907')>, <Person: u'Brooklyn Decker' (u'nm2395937')>, <Person: u'Liam Neeson' (u'nm0000553')>, <Person: u'Rihanna' (u'nm1982597')>]	Battleship	1	0	0	0	0	feature	0	0	1	5	1	0	[]	0	0	1	7860	0
